,Close,High,Low,Open,time,volume,MA_20d,ewm,RSI,MACD,MACD_hist,MACD_signal,psar,psarbear,psarbull
306,0.6496,0.6496,0.6496,0.6496,2003-05-12 04:00:00,1,0.6288975000000003,0.6310699903148854,84.38752447936825,0.0036423299574265267,0.0012782546816280179,0.002364075275798509,0.63849982626816,,0.63849982626816
307,0.6479,0.6479,0.6479,0.6479,2003-05-13 04:00:00,1,0.6305575000000003,0.6326728483801345,77.88181415000977,0.003728718419447441,0.0012346771299680459,0.002494041289479395,0.640719861014528,,0.640719861014528
308,0.6472,0.6472,0.6472,0.6472,2003-05-14 04:00:00,1,0.6322000000000003,0.6340563866296455,75.12995238453648,0.0037599699993161595,0.0011453640708046619,0.0026146059285114976,0.6424958888116225,,0.6424958888116225
309,0.6408,0.6408,0.6408,0.6408,2003-05-15 04:00:00,1,0.6331800000000003,0.6346986355220602,54.72942889266528,0.0036241756791287605,0.0009134202505584545,0.002710755428570306,0.6496,0.6496,
310,0.6531,0.6531,0.6531,0.6531,2003-05-16 04:00:00,1,0.6348850000000004,0.6364511464247212,71.74377792451706,0.0037451650886078935,0.0009358944543197021,0.0028092706342881914,0.6408,,0.6408
311,0.6593,0.6593,0.6593,0.6593,2003-05-18 04:00:00,1,0.6369600000000003,0.6386272277176049,76.81239749372845,0.0039513190729820735,0.0010332819207230165,0.002918037152259057,0.6408,,0.6408
312,0.6543,0.6543,0.6543,0.6543,2003-05-19 04:00:00,1,0.6388450000000002,0.6401198726968806,65.82504653057808,0.003990327655512993,0.0009701675981821155,0.0030201600573308775,0.64154,,0.64154
313,0.6584,0.6584,0.6584,0.6584,2003-05-20 04:00:00,1,0.6409500000000002,0.6418608372019396,69.89890328976765,0.004081628830250206,0.0009603765088317577,0.003121252321418448,0.6422504,,0.6422504
314,0.6551,0.6551,0.6551,0.6551,2003-05-21 04:00:00,1,0.6427950000000002,0.643121709849374,62.93189074234446,0.004059479875549554,0.0008488725489757512,0.003210607326573803,0.642932384,,0.642932384
315,0.6584,0.6584,0.6584,0.6584,2003-05-22 04:00:00,1,0.6446000000000003,0.6445767851018147,66.75526659004336,0.004082127718604611,0.0007885184499326261,0.003293609268671985,0.6435870886399999,,0.6435870886399999
316,0.6604,0.6604,0.6604,0.6604,2003-05-23 04:00:00,1,0.6462900000000003,0.646083757949261,68.99185613681468,0.004114630742547587,0.0007428289525541073,0.0033718017899934797,0.6442156050943999,,0.6442156050943999
317,0.659,0.659,0.659,0.659,2003-05-25 04:00:00,1,0.6476850000000003,0.6473138762398076,65.43614020902466,0.004083202900228455,0.0006436486235459234,0.003439554276682532,0.6451866687887359,,0.6451866687887359
318,0.65995,0.65995,0.65995,0.65995,2003-05-26 04:00:00,1,0.6490975000000002,0.6485173165979212,66.77678688679228,0.004048174616802402,0.0005506564982036867,0.0034975181185987157,0.6460994686614118,,0.6460994686614118
319,0.6547,0.6547,0.6547,0.6547,2003-05-27 04:00:00,1,0.6503025000000002,0.6491061435885954,53.53580860860456,0.0038791602727293872,0.0003452952823087001,0.003533864990420687,0.6469575005417271,,0.6469575005417271
320,0.6511,0.6511,0.6511,0.6511,2003-05-28 04:00:00,1,0.6511275000000002,0.6492960346753958,46.275764470863066,0.0036340130866228115,9.061018227811196e-05,0.0035434029043446996,0.6477640505092235,,0.6477640505092235
321,0.6526,0.6526,0.6526,0.6526,2003-05-29 04:00:00,1,0.6516225000000002,0.6496106980396438,49.56406594807378,0.00343475212410449,-9.830308688399837e-05,0.003533055210988488,0.6485222074786701,,0.6485222074786701
322,0.6528,0.6528,0.6528,0.6528,2003-05-30 04:00:00,1,0.6523525000000002,0.6499144410834872,50.03456386945494,0.0032478244950170376,-0.0002580658858789297,0.0035058903808959673,0.6492348750299498,,0.6492348750299498
323,0.6507,0.6507,0.6507,0.6507,2003-06-01 04:00:00,1,0.6527775000000002,0.6499892562183931,44.95388151771564,0.0030238704883236434,-0.0004361132361368615,0.003459983724460505,0.6499047825281529,,0.6499047825281529
324,0.6579,0.6579,0.6579,0.6579,2003-06-02 04:00:00,1,0.6534575000000002,0.6507426603880699,60.72932039512908,0.002967303230587137,-0.0004457585420759016,0.003413061772663039,0.6505344955764637,,0.6505344955764637
325,0.6609,0.6609,0.6609,0.6609,2003-06-03 04:00:00,1,0.6542075000000003,0.6517100260653966,65.48487204116162,0.0029624731417892125,-0.0004076754279334601,0.0033701485697226726,0.6507,,0.6507
326,0.6636,0.6636,0.6636,0.6636,2003-06-04 04:00:00,1,0.6549075000000003,0.6528424045353588,69.34044360480647,0.0029946703468204383,-0.0003397183921496393,0.0033343887389700776,0.651516,,0.651516
327,0.6651,0.6651,0.6651,0.6651,2003-06-05 04:00:00,1,0.6557675000000003,0.6540097945796104,71.38917517884713,0.0030322629235439713,-0.00027335192824266656,0.003305614851786638,0.6527244,,0.6527244
328,0.6585,0.6585,0.6585,0.6585,2003-06-06 04:00:00,1,0.6563325000000003,0.6544374331910761,53.305341409688324,0.0029026816576754877,-0.0003645586041958011,0.003267240261871289,0.654209472,,0.654209472
329,0.6587,0.6587,0.6587,0.6587,2003-06-08 04:00:00,1,0.6572275000000003,0.654843391934783,53.71529024190069,0.0027778812557034405,-0.00044275338653281416,0.0032206346422362546,0.65551633536,,0.65551633536
330,0.6573,0.6573,0.6573,0.6573,2003-06-09 04:00:00,1,0.6574375000000002,0.6550773546076609,50.15854066566917,0.0026241039788802434,-0.0005397182192268661,0.0031638221981071094,0.6566663751168,,0.6566663751168
331,0.65665,0.65665,0.65665,0.65665,2003-06-10 04:00:00,1,0.6573050000000003,0.6552271303593122,48.440256364048174,0.0024630094067350505,-0.0006340687160032894,0.00309707812273834,0.6651,0.6651,
332,0.66275,0.66275,0.66275,0.66275,2003-06-11 04:00:00,1,0.6577275000000004,0.6559435941346158,62.391209544838794,0.0024397784377796494,-0.0005946997149626231,0.0030344781527422726,0.664931,0.664931,
333,0.66535,0.66535,0.66535,0.66535,2003-06-12 04:00:00,1,0.6580750000000004,0.6568394423122714,66.80810032964217,0.0024581314818615807,-0.0005214565117491964,0.002979587993610777,0.65665,,0.65665
334,0.6684,0.6684,0.6684,0.6684,2003-06-13 04:00:00,1,0.6587400000000004,0.6579404478063408,71.36074186731325,0.002520715555954678,-0.0004151703007364699,0.0029358858566911478,0.656824,,0.656824
335,0.6683,0.6683,0.6683,0.6683,2003-06-15 04:00:00,1,0.6592350000000005,0.6589270718247846,70.9923660895767,0.0025532456670140924,-0.00034619826685066855,0.002899443933864761,0.6572870399999999,,0.6572870399999999
336,0.66775,0.66775,0.66775,0.66775,2003-06-16 04:00:00,1,0.6596025000000004,0.6597673506986146,68.7404375853799,0.0025508449969705582,-0.00031539903814237344,0.0028662440351129317,0.6577315584,,0.6577315584
337,0.6693,0.6693,0.6693,0.6693,2003-06-17 04:00:00,1,0.6601175000000004,0.6606752220606513,71.6633046505366,0.0025636427072727175,-0.00027378215376019357,0.002837424861032911,0.658158296064,,0.658158296064
338,0.67335,0.67335,0.67335,0.67335,2003-06-18 04:00:00,1,0.6607875000000003,0.6618823437691607,77.89479523778608,0.0026419925160270363,-0.00017681974071960104,0.0028188122567466374,0.65882679830016,,0.65882679830016
339,0.67075,0.67075,0.67075,0.67075,2003-06-19 04:00:00,1,0.6615900000000003,0.662726882457812,66.98348912979137,0.0026339646308327636,-0.00016724309011255248,0.002801207720945316,0.6599886544361472,,0.6599886544361472
340,0.6684,0.6684,0.6684,0.6684,2003-06-20 04:00:00,1,0.6624550000000003,0.6632671793665919,58.44539362015215,0.002558922119386353,-0.00021921078236287073,0.002778132901749224,0.6610575620812554,,0.6610575620812554
341,0.6678,0.6678,0.6678,0.6678,2003-06-22 04:00:00,1,0.6632150000000003,0.6636988765697736,56.33012628712097,0.002465305044581312,-0.00028303472791382485,0.0027483397724951367,0.662040957114755,,0.662040957114755
342,0.66425,0.66425,0.66425,0.66425,2003-06-23 04:00:00,1,0.6637875000000004,0.6637513645155094,45.169567978489745,0.0022943538440343136,-0.0004107491733693156,0.0027051030174036293,0.6629456805455746,,0.6629456805455746
343,0.66375,0.66375,0.66375,0.66375,2003-06-24 04:00:00,1,0.6644400000000005,0.6637512345616514,43.76054688473453,0.0021243728288035113,-0.0005254225515905825,0.0026497953803940938,0.67335,0.67335,
344,0.6687,0.6687,0.6687,0.6687,2003-06-25 04:00:00,1,0.6649800000000005,0.6642225455557799,58.53562493036446,0.0020717476549932945,-0.0005229955610769133,0.0025947432160702078,0.673158,0.673158,
345,0.6638,0.6638,0.6638,0.6638,2003-06-26 04:00:00,1,0.6651250000000004,0.6641823031218961,45.02486201469386,0.0019093421026488144,-0.0006201248169050697,0.002529466919553884,0.67296984,0.67296984,
346,0.6677,0.6677,0.6665,0.6665,2003-06-27 04:00:00,2,0.6653300000000004,0.6645173218721917,54.6398825843353,0.001842357965480157,-0.0006216700060667052,0.002464027971546862,0.6727854432,0.6727854432,
347,0.6668,0.6668,0.6668,0.6668,2003-06-29 04:00:00,1,0.6654150000000004,0.6647347197891259,52.20851276963209,0.0017541976532812198,-0.0006422274308117712,0.002396425084092991,0.672604734336,0.672604734336,
348,0.67385,0.67385,0.67385,0.67385,2003-06-30 04:00:00,1,0.6661825000000003,0.6656028417139711,65.91664118539693,0.001817173069668776,-0.0005240851559076228,0.002341258225576399,0.66375,,0.66375
349,0.67665,0.67665,0.67665,0.67665,2003-07-01 04:00:00,1,0.6670800000000005,0.6666549520269263,69.87625960525195,0.0019163699488665698,-0.0003844227265469881,0.002300792675413558,0.663952,,0.663952
350,0.68075,0.68075,0.68075,0.68075,2003-07-02 04:00:00,1,0.6682525000000005,0.6679973375481714,74.81890347122925,0.0020727245129287253,-0.00020634738510532475,0.00227907189803405,0.66445992,,0.66445992
351,0.68135,0.68135,0.68135,0.68135,2003-07-03 04:00:00,1,0.6694875000000005,0.6692690196864408,75.4977501346458,0.0022017853945475174,-6.992588410686257e-05,0.00227171127865438,0.6654373248,,0.6654373248
352,0.6791,0.6791,0.6791,0.6791,2003-07-04 04:00:00,1,0.6703050000000005,0.6702053035258274,67.61107315132622,0.0022467532555543457,-2.2581068519078682e-05,0.0022693343240734244,0.666710338816,,0.666710338816
353,0.6792,0.6792,0.6792,0.6792,2003-07-06 04:00:00,1,0.6709975000000005,0.6710619412852724,67.78365760217714,0.002270691035018313,1.2275003787088658e-06,0.002269463534639604,0.66788151171072,,0.66788151171072
354,0.67745,0.67745,0.67745,0.67745,2003-07-07 04:00:00,1,0.6714500000000004,0.6716703278295323,61.19897001176812,0.0022376887089257114,-2.8748651836379025e-05,0.0022664373607620904,0.6689589907738623,,0.6689589907738623
355,0.66085,0.66085,0.66085,0.66085,2003-07-08 04:00:00,1,0.6710775000000004,0.6706398204171958,29.66169778575194,0.0018429323425609434,-0.0003831712069438946,0.002226103549504838,0.68135,0.68135,
356,0.6574,0.6574,0.6574,0.6574,2003-07-09 04:00:00,1,0.6705600000000005,0.6693788851393676,26.399337270224734,0.0014262109961882263,-0.000723712310143601,0.0021499233063318273,0.68094,0.68094,
357,0.65835,0.65835,0.65835,0.65835,2003-07-10 04:00:00,1,0.6700125000000006,0.6683285151260945,28.884487833026313,0.0010871501787068638,-0.0009615566392797287,0.0020487068179865925,0.6799984,0.6799984,
358,0.6593,0.6593,0.6593,0.6593,2003-07-11 04:00:00,1,0.6693100000000005,0.6674686565426569,31.55125073129301,0.0008155408506319572,-0.0011157215895113365,0.0019312624401432938,0.679094464,0.679094464,
359,0.6574,0.6574,0.6574,0.6574,2003-07-13 04:00:00,1,0.6686425000000006,0.6665097368719276,29.03837893037398,0.000542037157090336,-0.0012569181132383901,0.001798955270328726,0.67822668544,0.67822668544,
360,0.65925,0.65925,0.65925,0.65925,2003-07-14 04:00:00,1,0.6681850000000006,0.6658183333603155,34.86644627200495,0.000348241031762897,-0.0013125509777500357,0.0016607920095129327,0.6773936180224,0.6773936180224,
361,0.64965,0.64965,0.64965,0.64965,2003-07-15 04:00:00,1,0.6672775000000006,0.6642784920879045,23.372775868147812,-1.9741549643237377e-05,-0.0015204827439984393,0.001500741194355202,0.676593873301504,0.676593873301504,
362,0.65615,0.65615,0.65615,0.65615,2003-07-16 04:00:00,1,0.6668725000000005,0.6635043499842945,39.06567230158554,-0.0001903107912121227,-0.0015299994155132937,0.001339688624301171,0.6749772409034137,0.6749772409034137,
363,0.65355,0.65355,0.65355,0.65355,2003-07-17 04:00:00,1,0.6663625000000005,0.662556316652457,35.69202908325343,-0.0003868877693078421,-0.0015621405465986306,0.0011752527772907885,0.6734576064492089,0.6734576064492089,
364,0.648,0.648,0.648,0.648,2003-07-18 04:00:00,1,0.6653275000000005,0.6611700007807944,29.43182390818508,-0.0006662996097278606,-0.0016661664453978254,0.0009998668356699647,0.6720291500622564,0.6720291500622564,
365,0.6468,0.6468,0.6468,0.6468,2003-07-20 04:00:00,1,0.6644775000000005,0.6598014292778616,28.197949308064352,-0.0009210710837325164,-0.001737991450887959,0.0008169203671554426,0.6701068180572759,0.6701068180572759,
366,0.65195,0.65195,0.65195,0.65195,2003-07-21 04:00:00,1,0.6636900000000006,0.6590536741085414,40.54153721805862,-0.0010190114114526638,-0.0016610811330263818,0.000642069721573718,0.6677761362515483,0.6677761362515483,
367,0.65105,0.65105,0.65105,0.65105,2003-07-22 04:00:00,1,0.6629025000000005,0.6582914194315375,39.18326029324092,-0.0011129190129011146,-0.001587846950239134,0.00047492793733801953,0.6656785226263935,0.6656785226263935,
368,0.65995,0.65995,0.65995,0.65995,2003-07-23 04:00:00,1,0.6622075000000005,0.6584493794856768,56.00264441898009,-0.0009953783332478094,-0.001330277101958607,0.0003348987687107976,0.6637906703637542,0.6637906703637542,
369,0.66615,0.66615,0.66615,0.66615,2003-07-24 04:00:00,1,0.6616825000000005,0.6591827719156124,64.0044102489586,-0.0007586705093179935,-0.00098941982297843,0.00023074931366043645,0.6468,,0.6468
370,0.6632,0.6632,0.6632,0.6632,2003-07-25 04:00:00,1,0.6608050000000005,0.6595653650665064,58.19389162625413,-0.000617451993614293,-0.0007674202303914219,0.00014996823677712883,0.6471870000000001,,0.6471870000000001
371,0.6631,0.6631,0.6631,0.6631,2003-07-27 04:00:00,1,0.6598925000000004,0.6599019969649343,57.98798566942723,-0.0004969077203627048,-0.0005852687231265161,8.83610027638113e-05,0.6475662600000001,,0.6475662600000001
372,0.66325,0.66325,0.66325,0.66325,2003-07-28 04:00:00,1,0.6591000000000005,0.6602208543968453,58.243698605846795,-0.0003892425339854233,-0.00043211748563025984,4.2874951644836545e-05,0.6479379348000001,,0.6479379348000001
373,0.66275,0.66275,0.66275,0.66275,2003-07-29 04:00:00,1,0.6582775000000004,0.6604617254066695,56.91138938188464,-0.0003068828626181519,-0.0003164475462379419,9.564683619790007e-06,0.6483021761040001,,0.6483021761040001
374,0.65275,0.65275,0.65275,0.65275,2003-07-30 04:00:00,1,0.6570425000000004,0.6597272753679391,37.24863501952062,-0.00044736191843819384,-0.0004134097828143663,-3.395213562382753e-05,0.6486591325819201,,0.6486591325819201
375,0.64875,0.64875,0.64875,0.64875,2003-07-31 04:00:00,1,0.6564375000000003,0.6586818205709924,32.125834128643504,-0.0006465472867640543,-0.0005542527557935384,-9.229453097051584e-05,0.66615,0.66615,
376,0.6516,0.6516,0.6516,0.6516,2003-08-01 04:00:00,1,0.6561475000000003,0.6580073614689932,39.020507473401416,-0.0007485346955959926,-0.0005937411013278123,-0.0001547935942681803,0.665802,0.665802,
377,0.652,0.652,0.652,0.652,2003-08-03 04:00:00,1,0.6558300000000002,0.6574352318052795,40.007400115216264,-0.0008202276063770109,-0.0006020593442889419,-0.00021816826208806897,0.66546096,0.66546096,
378,0.64615,0.64615,0.64615,0.64615,2003-08-04 04:00:00,1,0.6551725000000003,0.6563604478238243,31.425055643273765,-0.0009983108906722604,-0.0007058433306237923,-0.0002924675600484682,0.6651267408,0.6651267408,
379,0.64695,0.64695,0.64695,0.64695,2003-08-05 04:00:00,1,0.6546500000000004,0.6554642146977459,33.6702602932659,-0.0011235248527138308,-0.0007519089790781852,-0.00037161587363564565,0.664367671168,0.664367671168,
380,0.64805,0.64805,0.64805,0.64805,2003-08-06 04:00:00,1,0.6540900000000003,0.6547580990122462,36.945600870029864,-0.0011972153863274437,-0.0007469709876735315,-0.0004502443986539122,0.66363896432128,0.66363896432128,
381,0.65205,0.65205,0.65205,0.65205,2003-08-07 04:00:00,1,0.6542100000000004,0.6545001848206037,47.76751479507936,-0.0011658470299273915,-0.000647449999723624,-0.0005183970302037675,0.6629394057484288,0.6629394057484288,
382,0.6526,0.6526,0.6526,0.6526,2003-08-08 04:00:00,1,0.6540325000000003,0.6543192148376891,49.152077106598576,-0.0011197035424321822,-0.000544039225349518,-0.0005756643170826642,0.6622678295184916,0.6622678295184916,
383,0.6519,0.6519,0.6519,0.6519,2003-08-10 04:00:00,1,0.6539500000000004,0.6540888134245758,47.31040733291301,-0.0010879628533141394,-0.0004635081994475252,-0.0006244546538666143,0.661623116337752,0.661623116337752,
384,0.65835,0.65835,0.65835,0.65835,2003-08-11 04:00:00,1,0.6544675000000004,0.6544946407174733,62.320530254945936,-0.0009171891694619294,-0.00026485503791957084,-0.0006523341315423586,0.6610041916842418,0.6610041916842418,
385,0.65645,0.65645,0.65645,0.65645,2003-08-12 04:00:00,1,0.6549500000000004,0.6546808654110473,56.818869708294336,-0.0008078659657445586,-0.00014071927856389524,-0.0006671466871806634,0.6604100240168722,0.6604100240168722,
386,0.65835,0.65835,0.65835,0.65835,2003-08-13 04:00:00,1,0.6552700000000005,0.6550303068004715,60.81075000476564,-0.0006703704002618549,-2.9166927877447577e-06,-0.0006674537074741101,0.6598396230561974,0.6598396230561974,
387,0.6564,0.6564,0.6564,0.6564,2003-08-14 04:00:00,1,0.6555375000000004,0.6551607537718551,54.81041483769517,-0.0005917251177127714,6.85163431174018e-05,-0.0006602414608301732,0.6592920381339494,0.6592920381339494,
388,0.6601,0.6601,0.6601,0.6601,2003-08-15 04:00:00,1,0.6555450000000004,0.6556311581745355,62.83836979223276,-0.0004433593158050808,0.0001962267026417502,-0.000639586018446831,0.64615,,0.64615
389,0.6603,0.6603,0.6603,0.6603,2003-08-17 04:00:00,1,0.6552525000000003,0.6560758097769608,63.24561122395051,-0.0003117064177990958,0.00029665297201461756,-0.0006083593898137134,0.646429,,0.646429
390,0.65825,0.65825,0.65825,0.65825,2003-08-18 04:00:00,1,0.6550050000000004,0.6562828755124883,55.98903217293477,-0.00024260244562268607,0.0003309229495061676,-0.0005735253951288536,0.64698384,,0.64698384
391,0.65585,0.65585,0.65585,0.65585,2003-08-19 04:00:00,1,0.6546425000000005,0.6562416492732037,48.47572511576647,-0.0002337932806026899,0.0003073766750474815,-0.0005411699556501714,0.6475164863999999,,0.6475164863999999
392,0.66065,0.66065,0.66065,0.66065,2003-08-20 04:00:00,1,0.6545125000000005,0.6566614921995654,60.65873080180513,-0.0001231768317369042,0.00037818425496914654,-0.0005013610867060507,0.648027826944,,0.648027826944
393,0.65395,0.65395,0.65395,0.65395,2003-08-21 04:00:00,1,0.6540725000000005,0.6564032548472258,43.92937954762403,-0.00017143870027624963,0.00029850120676982,-0.00046993990704606966,0.64878515732736,,0.64878515732736
394,0.6526,0.6526,0.6526,0.6526,2003-08-22 04:00:00,2,0.6540650000000006,0.656041040099871,41.28235987638253,-0.00023923170337170063,0.00020873599380061953,-0.00044796769717232016,0.6494970478877183,,0.6494970478877183
395,0.6514,0.6514,0.6514,0.6514,2003-08-24 04:00:00,1,0.6541975000000007,0.6555990362808356,38.87955362163621,-0.0003197339073520711,0.0001160210479326063,-0.0004357549552846774,0.6501662250144552,,0.6501662250144552
396,0.64995,0.64995,0.64995,0.64995,2003-08-25 04:00:00,1,0.6541150000000007,0.655061032825518,35.96129222372308,-0.0004156062376188263,1.822979217386522e-05,-0.00043383602979269153,0.66065,0.66065,
397,0.64415,0.64415,0.64415,0.64415,2003-08-26 04:00:00,1,0.6537225000000007,0.6540218868421352,26.708697692402808,-0.0006157419200283343,-0.00016458151973701012,-0.00045116040029132416,0.6604359999999999,0.6604359999999999,
398,0.63935,0.63935,0.63935,0.63935,2003-08-27 04:00:00,1,0.6533825000000006,0.6526245642857414,21.440867712944794,-0.0008806475310766393,-0.000388583594520047,-0.0004920639365565923,0.65978456,0.65978456,
399,0.64025,0.64025,0.64025,0.64025,2003-08-28 04:00:00,1,0.6530475000000007,0.651446034353766,24.655844100676646,-0.0010773099210654724,-0.0005295082716985105,-0.0005478016493669619,0.6585584863999999,0.6585584863999999,
400,0.6472,0.6472,0.6472,0.6472,2003-08-29 04:00:00,1,0.6530050000000006,0.6510416501295978,44.78849277054131,-0.0010873723470979924,-0.00048818301223283703,-0.0005991893348651553,0.6574059772159999,0.6574059772159999,
401,0.6481,0.6481,0.6481,0.6481,2003-08-31 04:00:00,1,0.6528075000000007,0.650761492974398,46.90824000424301,-0.001069083392912784,-0.00042514224299547367,-0.0006439411499173104,0.65632261858304,0.65632261858304,
402,0.64575,0.64575,0.64575,0.64575,2003-09-01 04:00:00,1,0.6524650000000006,0.6502842079292172,42.04483551462525,-0.001095955373848323,-0.000408965250223297,-0.000686990123625026,0.6553042614680575,0.6553042614680575,
403,0.63665,0.63665,0.63665,0.63665,2003-09-02 04:00:00,1,0.6517025000000006,0.6489857119359583,28.733927520489644,-0.0013033281594726498,-0.0005576391752907074,-0.0007456889841819424,0.6543470057799741,0.6543470057799741,
404,0.64055,0.64055,0.64055,0.64055,2003-09-03 04:00:00,1,0.6508125000000006,0.6481823107992004,38.38071670659461,-0.001385318918791123,-0.0005787127979797347,-0.0008066061208113883,0.6529312453175762,0.6529312453175762,
405,0.64245,0.64245,0.64245,0.64245,2003-09-04 04:00:00,1,0.6501125000000006,0.6476363764373718,42.73788419366944,-0.0014040214496573444,-0.000540518630860627,-0.0008635028187967174,0.6516287456921701,0.6516287456921701,
406,0.6478,0.6478,0.6478,0.6478,2003-09-05 04:00:00,1,0.6495850000000006,0.6476519596338126,53.43557304740796,-0.00129655692825148,-0.0003918108609352614,-0.0009047460673162186,0.6504304460367965,0.6504304460367965,
407,0.6482,0.6482,0.6482,0.6482,2003-09-07 04:00:00,1,0.6491750000000006,0.647704153954402,54.17413571568347,-0.00118891693639811,-0.00025710697678837794,-0.0009318099596097321,0.6493280103538528,0.6493280103538528,
408,0.64865,0.64865,0.64865,0.64865,2003-09-08 04:00:00,1,0.6486025000000006,0.6477942345301732,55.09860680636328,-0.0010808311094564482,-0.00013482865938512412,-0.0009460024500713241,0.63665,,0.63665
409,0.65945,0.65945,0.65945,0.65945,2003-09-09 04:00:00,1,0.6485600000000006,0.6489043074320614,71.19217367387904,-0.0007540866787066891,0.00017363807885371744,-0.0009277247575604065,0.6368900000000001,,0.6368900000000001
410,0.65705,0.65705,0.65705,0.65705,2003-09-10 04:00:00,1,0.6485000000000005,0.649680087676627,65.20011260180233,-0.0005258327963064691,0.00036361653637261005,-0.0008894493326790791,0.6377924,,0.6377924
411,0.66025,0.66025,0.66025,0.66025,2003-09-11 04:00:00,1,0.6487200000000005,0.6506867459931388,69.18968832796905,-0.0002631803706883984,0.0005666242989439492,-0.0008298046696323476,0.638658704,,0.638658704
412,0.6635,0.6635,0.6635,0.6635,2003-09-12 04:00:00,1,0.6488625000000005,0.6519070558985541,72.83874046789983,2.749445056593469e-05,0.000775651584941303,-0.0007481571343753683,0.6399541817600001,,0.6399541817600001
413,0.6632,0.6632,0.6632,0.6632,2003-09-14 04:00:00,1,0.6493250000000004,0.6529825743844061,71.9313628414908,0.00026446193256512984,0.0009161791558033078,-0.000651717223238178,0.6418378472192001,,0.6418378472192001
414,0.6653,0.6653,0.6653,0.6653,2003-09-15 04:00:00,1,0.6499600000000004,0.6541556625382722,74.49736298017936,0.0005055584161971494,0.0010470589118700578,-0.0005415004956729085,0.643570819441664,,0.643570819441664
415,0.6631,0.6631,0.6631,0.6631,2003-09-16 04:00:00,1,0.6505450000000004,0.6550075042012938,67.08414868205726,0.0006574077919651033,0.0010847265459582012,-0.00042731875399309777,0.6457437374974977,,0.6457437374974977
416,0.6655,0.6655,0.6655,0.6655,2003-09-17 04:00:00,1,0.6513225000000004,0.6560067895154563,70.74814879137257,0.0008307743216334762,0.0011382746874716622,-0.0003075003658381859,0.647699363747748,,0.647699363747748
417,0.666,0.666,0.666,0.666,2003-09-18 04:00:00,1,0.6524150000000004,0.6569585238473177,71.51047741529835,0.0009807320011854248,0.0011655435701642192,-0.00018481156897879434,0.6498354400980182,,0.6498354400980182
418,0.6727,0.6727,0.6727,0.6727,2003-09-19 04:00:00,1,0.6540825000000005,0.658457712052335,79.69300177977146,0.0012412381207310696,0.0012902354335470197,-4.899731281595006e-05,0.6520984784842957,,0.6520984784842957
419,0.6756,0.6756,0.6756,0.6756,2003-09-21 04:00:00,1,0.6558500000000004,0.6600903109044937,82.24044912533063,0.001512094301156619,0.0014124162221656577,9.967807899096139e-05,0.6553947219268084,,0.6553947219268084
420,0.6778,0.6778,0.6778,0.6778,2003-09-22 04:00:00,1,0.6573800000000004,0.6617769479612086,83.99762969044322,0.0017748955507113084,0.0015156729506041234,0.000259222600107185,0.6590316719799828,,0.6590316719799828
421,0.6756,0.6756,0.6756,0.6756,2003-09-23 04:00:00,1,0.6587550000000004,0.6630934291077601,75.39066727390019,0.00193597317211458,0.001517060041340024,0.0004189131307745561,0.6627853375839863,,0.6627853375839863
422,0.6776,0.6776,0.6776,0.6776,2003-09-24 04:00:00,1,0.6603475000000004,0.6644750072879735,77.77903409895532,0.002099585125338699,0.0015206079950818433,0.0005789771302568555,0.665788270067189,,0.665788270067189
423,0.6791,0.6791,0.6791,0.6791,2003-09-25 04:00:00,1,0.6624700000000004,0.665867863736738,79.50070188475131,0.002253583956520644,0.001515120461857713,0.0007384634946629307,0.6681906160537512,,0.6681906160537512
424,0.6738,0.6738,0.6738,0.6738,2003-09-26 04:00:00,1,0.6641325000000005,0.6666233052856201,60.41648336560399,0.0022545277113447115,0.001371677148426373,0.0008828505629183386,0.6703724928430009,,0.6703724928430009
425,0.6751,0.6751,0.6751,0.6751,2003-09-28 04:00:00,1,0.6657650000000005,0.6674306095441324,62.934663288095095,0.002266926604988506,0.001252259276158723,0.0010146673288297832,0.6721179942744008,,0.6721179942744008
426,0.6783,0.6783,0.6783,0.6783,2003-09-29 04:00:00,1,0.6672900000000005,0.6684657895875483,68.60697491387852,0.002329046125377987,0.0011891998635436129,0.0011398462618343742,0.6735143954195206,,0.6735143954195206
427,0.67995,0.67995,0.67995,0.67995,2003-09-30 04:00:00,1,0.6688775000000005,0.6695595239125437,71.2267440093589,0.0023995762623859607,0.0011397557147847686,0.001259820547601192,0.6746315163356165,,0.6746315163356165
428,0.68635,0.68635,0.68635,0.68635,2003-10-01 04:00:00,1,0.6707625000000006,0.6711586168732538,79.05092168855087,0.002577183863848531,0.001191900143271402,0.0013852837205771292,0.6756952130684932,,0.6756952130684932
429,0.6846,0.6846,0.6846,0.6846,2003-10-02 04:00:00,1,0.6720200000000005,0.6724387485996106,72.80473048130055,0.0026707550723834572,0.0011630455087771538,0.0015077095636063034,0.6778261704547945,,0.6778261704547945
430,0.6792,0.6792,0.6792,0.6792,2003-10-03 04:00:00,1,0.6731275000000005,0.6730826773044096,56.81977404769788,0.0026160166310511546,0.0010027540134024842,0.0016132626176486703,0.68635,0.68635,
431,0.6778,0.6778,0.6778,0.6778,2003-10-05 04:00:00,1,0.6740050000000005,0.6735319461325612,53.317850400681834,0.002522075138710722,0.0008222589476275706,0.0016998161910831515,0.686207,0.686207,
